Date,Game,Earnings,Players,Tournaments
01072017,Super Smash Bros.,651.46,8,1
01072017,Yu-Gi-Oh! Duel Links,542.43,9,3
01072017,Age of Empires II,537,12,3
01072017,Super Smash Bros. Brawl,426.26,8,1
01072017,Street Fighter X Tekken,400,3,1
01072017,Team Fortress 2,211.53,12,1
01072017,Xonotic,143.32,11,1
01082017,Dota 2,24824809.87,209,15
01082017,Call of Duty: Infinite Warfare,1525400,131,2
01082017,Quake Champions,1010259.18,65,10
01082017,League of Legends,801587.34,526,26
01082017,Counter-Strike: Global Offensive,435758.74,1324,99
01082017,PLAYERUNKNOWN’S BATTLEGROUNDS,349000,34,4
01082017,Hearthstone,347849.16,210,8
01082017,FIFA 17,299443.43,31,5
01082017,StarCraft II,208699.04,136,73
01082017,Heroes of the Storm,200083.27,81,4
01082017,Rainbow Six Siege,184519.25,63,4
01082017,Overwatch,177033.63,220,22
01082017,World of WarCraft,140000,30,2
01082017,Rocket League,124901.04,95,11
01082017,Injustice 2,81780,21,5
01082017,Super Smash Bros. Melee,53828.73,87,17
01082017,Pok<U+00E9>mon VGC,51500,16,1
01082017,Super Smash Bros. for Wii U,46419.35,91,21
01082017,Old School Runescape,45000,32,4
01082017,Street Fighter V,37237.06,25,6
01082017,CrossFire,30514.61,45,2
01082017,Tekken 7,29610,22,5
01082017,Team Fortress 2,28085.54,93,5
01082017,Gwent,26640,26,7
01082017,Project Cars,23400,21,2
01082017,Pokk<U+00E9>n Tournament,20455,16,4
01082017,WarCraft III,17742.83,24,9
01082017,Paladins,16900,53,3
01082017,Age of Empires,15840.21,34,7
01082017,StarCraft: Brood War,11587.6,18,5
01082017,Brawlhalla,11120,55,7
01082017,Critical Ops,10000,0,1
01082017,Quake II,10000,3,1
01082017,Quake Live,10000,12,1
01082017,Doom (2016),7000,6,1
01082017,Age of Empires II,5800,4,1
01082017,QuakeWorld,5000,3,1
01082017,Rage,5000,3,1
01082017,The Elder Scrolls: Legends,5000,3,1
01082017,Super Smash Bros.,4660,44,6
01082017,Project M,4029,19,2
01082017,Super Smash Bros. Brawl,2160,14,2
01082017,Chess.com,1400,7,1
01082017,BlazBlue: Central Fiction,780,3,1
01082017,Guilty Gear Xrd REV 2,610,5,2
01082017,Ultimate Marvel vs. Capcom 3,560,6,2
01082017,Under Night In-Birth EXE: Late[st],540,6,2
01082017,Vampire Savior,530,3,1
01082017,TrackMania 2: Stadium,500,3,1
01082017,iRacing.com,444,5,1
01082017,Dead or Alive 5: Last Round,430,6,2
01082017,King of Fighters XIV,320,3,1
01082017,Splatoon 2,300,0,1
01082017,Soul Calibur V,210,3,1
01082017,Killer Instinct (2013),130,2,1
01082017,Yu-Gi-Oh! Duel Links,80.68,6,3
01082017,ARMS,66,2,1
01092017,Counter-Strike: Global Offensive,1473880.64,1045,94
01092017,League of Legends,1203578.05,310,17
01092017,StarCraft II,359142.23,109,52
01092017,Heroes of the Storm,241921.72,114,7
01092017,Injustice 2,230874.6,22,5
01092017,Overwatch,182938.46,154,13
01092017,Street Fighter V,172637.82,55,9
01092017,Blade & Soul,149772,24,1
01092017,Dota 2,106255.52,130,12
01092017,World of WarCraft,1.00E+05,20,1
01092017,Hearthstone,95702.47,79,8
01092017,Rocket League,85796.87,75,13
01092017,Halo 5: Guardians,75000,54,2
01092017,Tekken 7,34623.08,32,6
01092017,Super Smash Bros. for Wii U,30371.36,90,19
01092017,Super Smash Bros. Melee,28843.64,65,17
01092017,Rainbow Six Siege,21654.81,60,2
01092017,Paladins,16667.75,59,4
01092017,iRacing.com,13000,12,1
01092017,Quake Champions,12164.38,26,8
01092017,Hand of the Gods,12100,24,11
01092017,Gwent,11983.54,87,17
01092017,Point Blank,11570,20,2
01092017,Attack on Titan Tribute Game,10000,8,1
01092017,Old School Runescape,10000,1,1
01092017,Pok<U+00E9>mon VGC,10000,16,2
01092017,FIFA 17,7545.61,10,5
01092017,WarCraft III,6640.39,16,17
01092017,CrossFire,6000,15,1
01092017,StarCraft: Brood War,5259.4,8,2
01092017,Guilty Gear Xrd REV 2,5210,15,3
01092017,BlazBlue: Central Fiction,4350,15,3
01092017,Under Night In-Birth EXE: Late[st],2970,15,3
01092017,Marvel vs. Capcom: Infinite,2930,11,2
01092017,Age of Empires II,2602.48,7,4
01092017,Yu-Gi-Oh! Duel Links,1798.43,22,9
01092017,osu!,1620,181,1
01092017,Pokk<U+00E9>n Tournament DX,1340,4,1
01092017,Chess.com,1299.99,5,1
01092017,Super Street Fighter II Turbo,930,3,1
01092017,Skullgirls 2nd Encore,680,8,1
01092017,TrackMania 2: Stadium,679.25,6,2
01092017,King of Fighters XIV,550,6,2
01092017,Melty Blood: Actress Again Current Code,520,8,1
01092017,Gears of War 4,500,5,1
01092017,Age of Empires III,450,9,2
01092017,Project M,376.82,9,2
01092017,Call of Duty: Infinite Warfare,368.55,4,1
01092017,Guilty Gear XX Accent Core Plus R,340,3,1
01092017,Persona 4 Arena Ultimax,300,3,1
01092017,Gundam Versus,280,6,1
01092017,Dengeki Bunko: Fighting Climax Ignition,270,3,1
01092017,Killer Instinct (2013),250,3,1
01092017,Puyo Puyo Tetris,240,3,1
01092017,Catherine,230,3,1
01092017,Arcana Heart 3: LOVE MAX!!!!!,200,3,1
01092017,Koihime Enbu,190,3,1
01092017,Ultimate Marvel vs. Capcom 3,165,3,1
01092017,Chaos Code: New Sign of Catastrophe,140,3,1
01092017,Dead or Alive 5: Last Round,30,3,1
01102017,Counter-Strike: Global Offensive,2379387.47,795,78
01102017,Dota 2,1968346.47,306,22
01102017,Heroes of the Storm,1275000,120,3
01102017,Overwatch,1133563.8,398,19
01102017,H1Z1,482000,31,3
01102017,Hearthstone,299704.49,84,11
01102017,Rocket League,279798.48,147,17
01102017,Clash Royale,200250,24,1
01102017,Halo 5: Guardians,2.00E+05,48,1
01102017,Point Blank,110000,68,2
01102017,Street Fighter V,106490,38,7
01102017,CrossFire,103621.12,83,11
01102017,World of WarCraft,1.00E+05,37,1
01102017,Super Smash Bros. Melee,85600,111,22
01102017,Super Smash Bros. for Wii U,79258.13,100,22
01102017,Tekken 7,76060,63,9
01102017,Quake Champions,75820.04,23,4
01102017,StarCraft II,57524.98,85,48
01102017,iRacing.com,32000,10,2
01102017,League of Legends,21632.34,139,11
01102017,Gwent,19187.39,61,13
01102017,Paladins,17766.42,78,4
01102017,Rainbow Six Siege,15858.64,50,3
01102017,Hand of the Gods,14600,23,12
01102017,Pok<U+00E9>mon VGC,13000,14,3
01102017,Pokk<U+00E9>n Tournament DX,4809,13,3
01102017,Project M,4640,30,4
01102017,Age of Empires II,4565.42,69,6
01102017,Yu-Gi-Oh! Duel Links,3616.26,33,14
01102017,Street Fighter III: 3rd Strike,2920,3,1
01102017,WarCraft III,2750.93,20,19
01102017,Battlefield 4,2305.53,20,1
01102017,Call of Duty: Infinite Warfare,1821.1,16,1
01102017,TrackMania 2: Stadium,1587.12,12,4
01102017,Clash of Clans,1576.87,2,1
01102017,Call of Duty: Modern Warfare 2,1500,4,1
01102017,Tetris,1500,2,1
01102017,Dead or Alive 5: Last Round,1420,6,2
01102017,Chess.com,1399.99,7,1
01102017,StarCraft: Brood War,1252.14,2,2
01102017,Injustice 2,1130,9,3
01102017,Age of Empires III,1000,8,1
01102017,Marvel vs. Capcom: Infinite,990,3,1
01102017,Team Fortress 2,590.8,12,1
01102017,Age of Empires Online,500,8,1
01102017,Guilty Gear Xrd REV 2,410,3,1
01102017,BlazBlue: Central Fiction,390,6,2
01102017,Super Street Fighter II Turbo,290,3,1
01102017,Under Night In-Birth EXE: Late[st],280,6,2
01102017,ARMS,261,3,2
01102017,Ultimate Marvel vs. Capcom 3,250,3,1
01102017,Ultra Street Fighter IV,250,3,1
01102017,Mortal Kombat XL,240,3,1
01102017,Pokk<U+00E9>n Tournament,200,1,1
01102017,Killer Instinct (2013),190,3,1
01102017,King of Fighters XIV,170,3,1
01102017,Super Smash Bros.,150,8,1
01102017,Soul Calibur V,120,2,1
01102017,Windjammers,100,3,1
01102017,Super Smash Bros. Brawl,80,2,1
01112017,League of Legends,5148195.47,389,20
01112017,Counter-Strike: Global Offensive,2039880.48,996,87
01112017,Dota 2,1184832.4,306,19
01112017,Heroes of the Storm,1041000,161,2
01112017,StarCraft II,829619.41,126,51
01112017,Arena of Valor,538592,70,5
01112017,PLAYERUNKNOWN’S BATTLEGROUNDS,486850,82,6
01112017,World of WarCraft,280000,48,1
01112017,Injustice 2,250000,16,1
01112017,Rainbow Six Siege,214017.35,103,4
01112017,Hearthstone,184390.21,96,13
01112017,StarCraft: Brood War,176882.44,39,8
01112017,Rocket League,171613.39,102,13
01112017,Overwatch,153068.66,188,16
01112017,Clash Royale,132414.84,21,3
01112017,Super Smash Bros. Melee,103602.5,31,8
01112017,Brawlhalla,100600,43,4
01112017,Tekken 7,94225,27,5
01112017,Street Fighter V,60200,18,3
01112017,Gears of War 4,60000,46,3
01112017,Pok<U+00E9>mon VGC,33500,40,2
01112017,Age of Empires II,32071.43,58,5
01112017,Call of Duty: World War II,31854.31,56,14
01112017,WarCraft III,30310.54,34,21
01112017,World of Tanks Blitz,30000,14,1
01112017,Quake Champions,29363.57,78,17
01112017,Gwent,28020.72,66,16
01112017,Attack on Titan Tribute Game,25000,8,1
01112017,Paladins,17500,85,3
01112017,FIFA 18,15785.15,9,3
01112017,Madden NFL 2018,15676.62,8,1
01112017,Super Smash Bros. for Wii U,13945.3,34,11
01112017,Hand of the Gods,9500,17,7
01112017,Team Fortress 2,7933.45,33,3
01112017,rFactor 2,4694.66,30,1
01112017,Splatoon 2,3125,0,2
01112017,CrossFire,2390.91,15,6
01112017,Project M,2271.5,11,2
01112017,Yu-Gi-Oh! Duel Links,1719.75,25,9
01112017,Chess.com,1400,5,1
01112017,TrackMania 2: Stadium,1173.53,3,1
01112017,Call of Duty 2,1073.91,6,1
01112017,ARMS,695,9,4
01112017,Marvel vs. Capcom: Infinite,200,3,1
01112017,Pokk<U+00E9>n Tournament DX,100,3,1
01112017,Windjammers,100,3,1
01122017,Counter-Strike: Global Offensive,2588449.65,1699,116
01122017,Dota 2,1881980.92,262,15
01122017,CrossFire,852716.94,46,7
01122017,Hearthstone,685444.05,98,12
01122017,Clash Royale,416450.84,22,2
01122017,Street Fighter V,413677.5,51,2
01122017,Quake Champions,351500,82,17
01122017,League of Legends,332063.58,343,22
01122017,Gears of War 4,3.00E+05,60,1
01122017,Heroes of the Storm,3.00E+05,40,1
01122017,World of Tanks,3.00E+05,56,1
01122017,H1Z1,250000,33,2
01122017,Call of Duty: World War II,239500,44,9
01122017,Rocket League,208924.39,86,10
01122017,Arena of Valor,178260,52,2
01122017,PLAYERUNKNOWN’S BATTLEGROUNDS,171953.6,99,4
01122017,Shadowverse,120000,24,1
01122017,Gwent,110856.36,46,10
01122017,StarCraft II,80338.74,102,46
01122017,Super Smash Bros. for Wii U,56951.81,66,17
01122017,Attack on Titan Tribute Game,50000,32,1
01122017,StarCraft: Brood War,39047.26,16,5
01122017,WarCraft III,35763.21,38,27
01122017,Tekken 7,33455,12,3
01122017,Old School Runescape,32000,3,1
01122017,Marvel vs. Capcom: Infinite,30000,3,1
01122017,FIFA 18,28760.4,22,5
01122017,Rainbow Six Siege,28452.72,60,3
01122017,Super Smash Bros. Melee,27548.49,53,10
01122017,Overwatch,24845.39,58,7
01122017,Team Fortress 2,18000,66,3
01122017,Paladins,10500,68,2
01122017,Madden NFL 2018,5000,1,1
01122017,Pok<U+00E9>mon VGC,5000,8,1
01122017,Yu-Gi-Oh! Duel Links,4970.49,30,19
01122017,Age of Empires II,4614.18,15,5
01122017,osu!,4320,255,1
01122017,Power Rangers: Legacy Wars,4178.55,2,1
01122017,iRacing.com,3000,3,3
01122017,Chess.com,2801,14,2
01122017,ARMS,1100.1,9,3
01122017,Lichess,1100,8,2
01122017,TrackMania 2: Stadium,692.57,17,3
01122017,Hand of the Gods,500,5,2
01122017,Battlerite,300,3,1
01122017,Brawlhalla,27.3,3,1
01012018,Dota 2,1429929.6,216,11
01012018,Counter-Strike: Global Offensive,1348379.44,558,48
01012018,Hearthstone,1109486.78,76,11
01012018,SMITE,785000,50,1
01012018,Call of Duty: World War II,208970,49,7
01012018,FIFA 18,2.00E+05,42,3
01012018,Gears of War 4,2.00E+05,60,1
01012018,League of Legends,197560.6,80,9
01012018,StarCraft II,192655.92,106,39
01012018,Paladins,170000,61,1
01012018,PLAYERUNKNOWN’S BATTLEGROUNDS,111032.72,81,6
01012018,Rocket League,52874.03,49,10
01012018,Chess.com,51399.98,23,2
01012018,Hand of the Gods,50000,13,1
01012018,Super Smash Bros. Melee,29067.35,53,7
01012018,Gwent,25058.13,10,3
01012018,Super Smash Bros. for Wii U,24862.03,55,11
01012018,Pok<U+00E9>mon VGC,16000,24,2
01012018,Tekken 7,13300,15,4
01012018,Street Fighter V: Arcade Edition,12100,16,2
01012018,Rainbow Six Siege,9745.14,63,7
01012018,Yu-Gi-Oh! Duel Links,7899.1,78,34
01012018,WarCraft III,5401.82,17,18
01012018,StarCraft: Brood War,4682.6,12,2
01012018,Guilty Gear Xrd REV 2,4060,11,2
01012018,Project M,3440,9,2
01012018,Overwatch,2297.01,50,8
01012018,CrossFire,2282.23,24,5
01012018,Halo 5: Guardians,2250,16,3
01012018,Quake Champions,2084.39,7,2
01012018,Marvel vs. Capcom: Infinite,1900,8,1
01012018,Super Smash Bros.,1880,10,2
01012018,Lichess,1500,5,1
01012018,Age of Empires II,1475,14,5
01012018,Mystery Game Tournament,1280,8,1
01012018,TrackMania 2: Stadium,1184.47,10,2
01012018,BlazBlue: Central Fiction,1040,8,1
01012018,ARMS,1000,8,1
01012018,Ultimate Marvel vs. Capcom 3,920,3,1
01012018,Skullgirls 2nd Encore,891,3,1
01012018,Under Night In-Birth EXE: Late[st],790,8,1
01012018,Battlerite,750,9,1
01012018,Injustice 2,740,8,1
01012018,Pokk<U+00E9>n Tournament DX,530,4,2
01012018,Street Fighter III: 3rd Strike,520,3,1
01012018,Super Street Fighter II Turbo,480,3,1
01012018,Vampire Savior,440,3,1
01012018,King of Fighters XIV,400,3,1
01012018,Ultra Street Fighter IV,400,3,1
01012018,Killer Instinct (2013),380,3,1
01012018,Melty Blood: Actress Again Current Code,350,3,1
01012018,Guilty Gear XX Accent Core Plus R,340,3,1
01012018,Puyo Puyo Tetris,320,3,1
01012018,Arcana Heart 3: Love Max Six Stars!!!!!,250,3,1
01012018,Divekick,250,3,1
01012018,Catherine,240,3,1
01012018,Tatsunoko vs. Capcom: Ultimate All-Stars,230,3,1
01012018,Xonotic,130.48,18,1
01012018,Team Fortress 2,95.08,6,1
01012018,Age of Empires,50,1,1
01012018,Brawlhalla,15.6,2,1
01012018,World of Tanks Blitz,0,0,1
01022018,Dota 2,1470636.47,192,9
01022018,Counter-Strike: Global Offensive,891283.48,529,52
01022018,Rainbow Six Siege,512022.85,90,2
01022018,PLAYERUNKNOWN’S BATTLEGROUNDS,332411.4,132,5
01022018,Heroes of the Storm,281207.26,64,3
01022018,Madden NFL 2018,259000,32,1
01022018,StarCraft II,222986.67,77,34
01022018,Overwatch,202248.83,225,14
01022018,League of Legends,112339.52,141,12
01022018,Call of Duty: World War II,99797.43,40,8
01022018,Halo 5: Guardians,81500,55,6
01022018,Hearthstone,78830,67,8
01022018,World of WarCraft,40000,34,4
01022018,Rocket League,36247.16,95,14
01022018,Pok<U+00E9>mon VGC,34500,41,3
01022018,Tekken 7,31500,3,1
01022018,Super Smash Bros. for Wii U,26223.64,88,19
01022018,WarCraft III,20835.59,26,15
01022018,Team Fortress 2,19889.27,78,3
01022018,Brawlhalla,15093.6,60,4
01022018,Super Smash Bros. Melee,14579.74,64,12
01022018,Fortnite,8690.78,12,1
01022018,NHL 18,7700,5,2
01022018,Paladins,7000,40,1
01022018,ARMS,2311.5,13,4
01022018,CrossFire,2282.23,24,5
01022018,Yu-Gi-Oh! Duel Links,2054,40,16
01022018,Project M,1940,16,3
01022018,Age of Empires II,1755,7,2
01022018,Quake Champions,1550,8,2
01022018,Gwent,1320,11,2
01022018,Faeria,800,5,2
01022018,TrackMania 2: Stadium,432.42,3,1
01022018,Super Smash Bros. Brawl,400,7,2
01022018,Age of Empires III,350,3,1
01022018,Super Smash Bros.,300,3,1
01022018,Dragon Ball FighterZ,105,1,1
01022018,Xonotic,48.99,16,1
01022018,Reflex,30,3,1
01032018,Counter-Strike: Global Offensive,3338799.38,756,61
01032018,Dota 2,3138584.99,279,14
01032018,StarCraft II,979611.52,108,32
01032018,League of Legends,517646.78,299,21
01032018,Hearthstone,429551.43,152,16
01032018,PLAYERUNKNOWN’S BATTLEGROUNDS,338531.21,231,7
01032018,Call of Duty: World War II,246586.4,57,2
01032018,Heroes of the Storm,202986.3,80,3
01032018,Magic: The Gathering Online,2.00E+05,23,1
01032018,Overwatch,166192.37,207,13
01032018,Clash Royale,147465.8,21,7
01032018,FIFA 18,135974.04,27,3
01032018,Tekken 7,110750,27,4
01032018,Halo 5: Guardians,105000,39,5
01032018,Arena of Valor,64651.51,10,1
01032018,Street Fighter V: Arcade Edition,60578.65,17,3
01032018,Super Smash Bros. for Wii U,42572.79,82,17
01032018,Rainbow Six Siege,40473.04,80,4
01032018,CrossFire,32882.23,45,7
01032018,Old School Runescape,32000,4,1
01032018,Gwent,25190.06,16,2
01032018,Super Smash Bros. Melee,20169.1,58,10
01032018,World of WarCraft,20000,28,2
01032018,Attack on Titan Tribute Game,18800,19,2
01032018,Paladins,16100,58,4
01032018,Fortnite,13316.4,14,2
01032018,Pok<U+00E9>mon VGC,12000,20,3
01032018,Yu-Gi-Oh! Duel Links,7642.92,61,24
01032018,Team Fortress 2,7394.7,42,2
01032018,Quake Champions,6471.32,14,4
01032018,Rocket League,4896.74,34,7
01032018,Dragon Ball FighterZ,3571.5,8,3
01032018,Splatoon 2,3360,0,2
01032018,Age of Empires,3292.97,33,3
01032018,iRacing.com,3000,106,3
01032018,TrackMania 2: Stadium,2884.44,8,3
01032018,Brawlhalla,2723.4,35,3
01032018,WarCraft III,2504.21,18,21
01032018,Lichess,2200,5,1
01032018,Gears of War 4,2000,15,1
01032018,Faeria,800,6,2
01032018,Marvel vs. Capcom: Infinite,730,3,1
01032018,King of Fighters XIV,605,3,1
01032018,Age of Empires II,597.21,8,2
01032018,Project M,589.95,9,3
01032018,ARMS,536.17,7,3
01032018,Age of Empires Online,500,4,1
01032018,Quake II,379.5,2,1
01032018,BlazBlue: Central Fiction,350,3,1
01032018,Guilty Gear Xrd REV 2,340,3,1
01032018,Pokk<U+00E9>n Tournament DX,340,3,1
01032018,StarCraft: Brood War,315.01,4,1
01032018,Age of Empires III,250,4,1
01032018,Warsow,183,2,1
01032018,Street Fighter Alpha 2,150,3,1
01042018,League of Legends,1980816.82,625,26
01042018,Dota 2,1576985.88,308,14
01042018,Heroes of the Storm,1509144,185,6
01042018,Counter-Strike: Global Offensive,1270684.38,1513,86
01042018,Call of Duty: World War II,1106280,95,6
01042018,Halo 5: Guardians,1.00E+06,64,1
01042018,FIFA 18,603972.43,102,10
01042018,PLAYERUNKNOWN’S BATTLEGROUNDS,377928.61,211,12
01042018,Rocket League,370284.74,166,13
01042018,FIFA Online 3,237112.5,36,1
01042018,Arena of Valor,208916.13,54,2
01042018,Gears of War 4,2.00E+05,60,1
01042018,Rainbow Six Siege,141239.63,232,11
01042018,StarCraft II,104375.81,84,34
01042018,Gwent,1.00E+05,8,1
01042018,World of WarCraft,1.00E+05,29,1
01042018,Zula,1.00E+05,20,1
01042018,Street Fighter V: Arcade Edition,86459.5,33,3
01042018,Overwatch,85483.4,181,13
01042018,Hearthstone,67825.8,79,12
01042018,Heroes of Newerth,64039.12,0,1
01042018,Fortnite,60537.75,78,3
01042018,Attack on Titan Tribute Game,50000,8,1
01042018,Brawlhalla,20040,65,7
01042018,WarCraft III,18030.63,27,18
01042018,Team Fortress 2,17970,63,3
01042018,Project Cars 2,16950,6,1
01042018,Super Smash Bros. Melee,16930,63,10
01042018,Battalion 1944,15273.59,30,2
01042018,Pok<U+00E9>mon VGC,14000,16,2
01042018,Super Smash Bros. for Wii U,13498.81,95,18
01042018,Paladins,10500,82,2
01042018,Tekken 7,8000,15,4
01042018,Age of Empires II,7855.44,31,5
01042018,Yu-Gi-Oh! Duel Links,7165.93,55,14
01042018,NHL 18,5000,16,2
01042018,TrackMania 2: Stadium,4918.71,19,5
01042018,Age of Empires,4202.75,22,3
01042018,World of Tanks Blitz,3330,0,1
01042018,Lichess,3200,6,1
01042018,Guilty Gear Xrd REV 2,3168,8,1
01042018,BlazBlue: Central Fiction,2790,8,1
01042018,ARMS,2552.6,23,5
01042018,Faeria,2500,4,1
01042018,Dragon Ball FighterZ,1903.76,11,2
01042018,Quake Champions,1386.12,13,5
01042018,StarCraft: Brood War,1062,6,2
01042018,Chess.com,1002,9,1
01042018,CrossFire,978.1,16,2
01042018,Injustice 2,503.76,3,1
01042018,TrackMania 2: Canyon,369.6,3,1
01042018,Project M,320.74,7,2
01042018,Age of Empires III,250,6,2
01042018,Reflex,133.66,9,2
01042018,Xonotic,98.28,23,1
01052018,Dota 2,3365918.69,229,18
01052018,Counter-Strike: Global Offensive,1722126.3,815,68
01052018,League of Legends,1500131.48,184,7
01052018,Overwatch,1065899.1,600,14
01052018,FIFA 18,572357.57,102,13
01052018,Hearthstone,403727.52,243,13
01052018,Paladins,253500,107,4
01052018,PLAYERUNKNOWN’S BATTLEGROUNDS,209255,155,4
01052018,Rainbow Six Siege,174893.35,60,2
01052018,Attack on Titan Tribute Game,170900,19,5
01052018,StarCraft: Brood War,166140.85,42,5
01052018,SMITE,149500,50,3
01052018,StarCraft II,121808.62,105,42
01052018,Radical Heights,120000,12,2
01052018,Arena of Valor,115084.3,20,1
01052018,NBA 2K18,1.00E+05,36,1
01052018,Heroes of the Storm,65563,81,5
01052018,Quake Champions,57000,48,21
01052018,Fortnite,52934.56,61,6
01052018,Super Smash Bros. Melee,47440.69,85,16
01052018,World of WarCraft,42000,55,5
01052018,Street Fighter V: Arcade Edition,38070.35,23,4
01052018,Call of Duty: World War II,34798,20,3
01052018,RaceRoom Racing Experience,27768.7,91,5
01052018,Gwent,25000,8,1
01052018,Super Smash Bros. for Wii U,22865.33,92,20
01052018,Tekken 7,18567.64,22,5
01052018,Killer Instinct (2013),16410,8,1
01052018,WarCraft III,16233.42,29,17
01052018,Injustice 2,12661.88,11,2
01052018,Pok<U+00E9>mon VGC,12000,19,3
01052018,Dragon Ball FighterZ,7947.06,12,2
01052018,Rocket League,6000,43,7
01052018,Clash Royale,5966.2,15,1
01052018,NHL 18,5000,1,1
01052018,Brawlhalla,4000,35,2
01052018,Mortal Kombat XL,3810,8,1
